366 -159.5 113.0
367 -158.5 113.0
368 -158.5 112.0
369 -195.5 138.0
370 -195.0 141.0
371 -187.0 132.0
372 -192.0 137.0
373 -175.0 121.0
374 -202.5 143.0
375 -165.0 115.0
376 -156.0 111.0
377 -190.5 136.0
378 -198.0 140.0
379 -190.5 136.0
380 -163.5 115.0
381 -190.0 132.0
382 -163.0 114.0
383 -159.0 113.0
384 -194.0 140.0
385 -200.5 141.0
386 -194.0 140.0
387 -163.0 114.0
388 -190.0 134.0
389 -161.5 114.0
390 -182.0 128.0
391 -193.5 140.0
392 -184.0 130.0
393 -192.0 136.0
394 -192.0 139.0
395 -186.5 132.0
396 -192.5 138.0
397 -194.0 140.0
398 -185.0 131.0
399 -187.0 132.0
400 -187.0 130.0
401 -191.0 138.0
402 -295.5 218.0
403 -196.5 142.0
404 -160.5 115.0
405 -197.5 143.0
406 -193.0 139.0
407 -200.5 139.0
408 -161.5 115.0
409 -160.5 113.0
410 -198.5 143.0
411 -198.0 141.0
412 -193.5 139.0
413 -160.0 113.0
414 -188.5 134.0
415 -193.5 139.0
416 -214.0 151.0
417 -161.0 113.0
418 -188.5 131.0
419 -198.5 144.0
420 -159.0 112.0
421 -192.0 138.0
422 -161.0 113.0
423 -200.5 142.0
424 -168.0 118.0
425 -162.5 114.0
426 -196.5 140.0
427 -163.0 114.0
428 -285.0 210.0
429 -203.0 145.0
430 -157.0 111.0
431 -164.0 115.0
432 -195.5 140.0
433 -196.0 143.0
434 -190.5 136.0
435 -191.0 136.0
436 -185.0 132.0
437 -193.5 136.0
438 -194.5 140.0
439 -253.5 193.0
440 -189.5 136.0
441 -189.5 135.0
442 -192.5 136.0
443 -258.0 195.0
444 -243.0 189.0
445 -244.0 189.0
446 -182.5 130.0
447 -190.0 137.0
448 -184.5 132.0
449 -197.0 142.0
450 -247.5 193.0
451 -189.5 135.0
452 -160.5 114.0
453 -201.0 144.0
454 -194.5 138.0
455 -198.0 142.0
456 -245.5 190.0
457 -242.5 177.0
458 -206.5 145.0
459 -162.5 115.0
460 -162.5 115.0
461 -162.5 115.0
462 -160.0 113.0
463 -162.0 115.0
464 -206.0 143.0
465 -185.5 131.0
466 -189.5 135.0
467 -189.5 134.0
468 -188.5 134.0
469 -203.5 146.0
470 -246.0 189.0
471 -192.0 136.0
472 -188.5 133.0
473 -262.0 200.0
474 -195.5 140.0
475 -204.0 144.0
476 -198.0 141.0
477 -252.5 193.0
478 -162.0 115.0
479 -162.0 115.0
480 -192.0 138.0
481 -194.0 139.0
482 -245.5 178.0
483 -194.0 139.0
484 -245.0 186.0
485 -163.0 117.0
486 -197.0 142.0
487 -196.5 141.0
488 -193.5 137.0
489 -277.5 207.0
490 -161.0 114.0
491 -196.0 138.0
492 -204.0 145.0
493 -187.0 132.0
494 -158.0 112.0
495 -260.5 198.0
496 -199.0 140.0
497 -160.0 112.0
498 -158.0 111.0
499 -252.5 181.0
500 -190.0 134.0
501 -246.5 180.0
502 -193.5 138.0
503 -206.5 150.0
504 -194.0 139.0
505 -211.5 154.0
506 -201.0 144.0
507 -169.0 121.0
508 -208.5 152.0
509 -170.5 121.0
510 -162.0 116.0
511 -264.5 190.0
512 -202.0 145.0
513 -173.5 124.0
514 -165.0 118.0
515 -202.0 145.0
516 -170.5 122.0
517 -275.5 206.0
518 -307.0 229.0
519 -272.5 205.0
520 -212.5 151.0
521 -198.5 143.0
522 -188.0 134.0
523 -193.5 136.0
524 -200.0 144.0
525 -195.5 138.0
526 -161.0 113.0
527 -194.0 139.0
528 -192.5 137.0
529 -156.0 111.0
530 -157.5 112.0
531 -246.0 177.0
532 -242.5 177.0
533 -202.5 145.0
534 -200.0 144.0
535 -254.5 185.0
536 -232.0 167.0
537 -198.5 144.0
538 -159.5 112.0
539 -248.0 179.0
540 -199.5 145.0
541 -256.0 188.0
542 -199.5 146.0
543 -164.5 117.0
544 -193.5 140.0
545 -191.0 138.0
546 -157.0 112.0
547 -195.0 142.0
548 -164.0 116.0
549 -198.5 144.0
550 -207.0 148.0
551 -240.5 184.0
552 -193.5 140.0
553 -164.5 116.0
554 -196.5 144.0
555 -179.5 124.0
556 -195.5 135.0
557 -171.5 122.0
558 -162.5 116.0
559 -199.5 146.0
560 -164.0 116.0
561 -171.5 122.0
562 -196.5 144.0
563 -194.0 140.0
564 -159.5 114.0
565 -161.0 114.0
566 -196.5 143.0
567 -159.5 114.0
568 -163.5 116.0
569 -204.0 145.0
570 -162.0 115.0
571 -204.0 145.0
572 -159.5 113.0
573 -159.5 113.0
574 -177.5 122.0
575 -195.0 142.0
576 -208.0 148.0
577 -164.5 117.0
578 -197.0 141.0
579 -217.5 153.0
580 -190.5 135.0
581 -159.0 112.0
582 -199.0 141.0
583 -159.5 113.0
584 -192.0 137.0
585 -161.0 114.0
586 -161.0 114.0
587 -167.5 118.0
588 -165.0 116.0
589 -169.0 117.0
590 -200.0 142.0
591 -205.5 144.0
592 -166.5 117.0
593 -197.5 142.0
594 -197.5 141.0
595 -195.0 139.0
596 -196.5 141.0
597 -200.0 144.0
598 -200.5 143.0
599 -193.0 136.0
600 -192.0 135.0
601 -163.5 115.0
602 -187.5 131.0
603 -199.0 143.0
604 -192.5 137.0
605 -164.5 115.0
606 -200.0 141.0
607 -164.0 115.0
608 -197.5 142.0
609 -196.5 139.0
610 -200.0 143.0
611 -163.5 115.0
612 -165.0 116.0
613 -164.5 117.0
614 -196.5 143.0
615 -204.0 144.0
616 -199.0 143.0
617 -198.0 140.0
618 -196.5 140.0
619 -200.5 144.0
620 -162.5 114.0
621 -165.0 116.0
622 -195.0 140.0
623 -163.5 115.0
624 -163.0 115.0
625 -194.5 139.0
626 -162.0 114.0
627 -198.0 142.0
628 -193.5 138.0
629 -163.0 115.0
630 -201.5 143.0
631 -162.5 115.0
632 -172.0 118.0
633 -210.5 149.0
634 -164.0 116.0
635 -208.5 149.0
636 -170.0 119.0
637 -192.5 137.0
638 -194.5 139.0
639 -190.0 134.0
640 -197.0 141.0
641 -166.0 118.0
642 -198.0 142.0
643 -162.5 114.0
644 -204.0 143.0
645 -167.5 118.0
646 -161.5 114.0
647 -187.5 132.0
648 -198.0 141.0
649 -195.5 141.0
650 -198.5 143.0
651 -197.5 142.0
652 -196.5 142.0
653 -192.0 136.0
654 -197.0 142.0
655 -193.5 139.0
656 -159.0 113.0
657 -200.0 144.0
658 -202.5 146.0
659 -161.5 114.0
660 -195.5 140.0
661 -160.0 113.0
662 -196.5 140.0
663 -159.5 113.0
664 -193.5 138.0
665 -202.5 145.0
666 -200.0 145.0
667 -201.5 146.0
668 -195.0 139.0
669 -195.0 140.0
670 -168.0 119.0
671 -164.0 116.0
672 -201.5 143.0
673 -164.0 116.0
674 -199.0 142.0
675 -160.5 114.0
676 -199.5 142.0
677 -206.5 148.0
678 -200.0 142.0
679 -168.5 118.0
680 -200.5 142.0
681 -203.0 146.0
682 -159.0 113.0
683 -168.5 118.0
684 -187.5 128.0
685 -167.0 116.0
686 -169.5 118.0
687 -196.5 140.0
688 -167.5 118.0
689 -199.5 142.0
690 -194.5 141.0
691 -191.0 136.0
692 -167.5 117.0
693 -159.0 113.0
694 -166.0 116.0
695 -159.5 114.0
696 -164.0 115.0
697 -167.5 117.0
698 -195.5 141.0
699 -164.5 115.0
700 -192.5 139.0
701 -168.5 118.0
702 -197.5 142.0
703 -166.0 116.0
704 -165.5 117.0
705 -165.5 116.0
706 -157.5 112.0
707 -186.0 132.0
708 -164.0 114.0
709 -199.5 141.0
710 -186.0 132.0
711 -192.5 140.0
712 -164.5 115.0
713 -191.5 139.0
714 -167.0 117.0
715 -166.0 116.0
716 -193.5 139.0
717 -159.0 113.0
718 -163.5 114.0
719 -158.5 113.0
720 -163.0 114.0
721 -192.0 139.0
722 -192.5 138.0
723 -160.5 112.0
724 -192.5 140.0
725 -194.0 140.0
726 -201.5 143.0
727 -163.0 114.0
728 -196.5 140.0
729 -161.5 113.0
730 -189.5 138.0
731 -162.0 113.0
732 -160.0 112.0
733 -163.0 113.0
734 -160.5 112.0
735 -184.5 131.0
736 -160.0 115.0
737 -159.0 113.0
738 -195.5 140.0
739 -198.5 143.0
740 -164.5 115.0
741 -169.0 115.0
742 -196.5 140.0
743 -166.0 116.0
744 -206.0 148.0
745 -165.0 115.0
746 -164.5 115.0
747 -196.5 141.0
748 -196.0 141.0
749 -167.0 118.0
750 -162.5 114.0
751 -209.5 151.0
752 -161.5 112.0
753 -194.5 138.0
754 -160.5 112.0
755 -160.5 112.0
756 -204.5 148.0
757 -207.0 149.0
758 -191.0 138.0
759 -159.0 113.0
760 -191.5 138.0
761 -163.0 114.0
762 -192.0 138.0
763 -159.5 113.0
764 -191.5 139.0
765 -161.5 113.0
766 -161.5 112.0
767 -159.5 113.0
768 -190.5 138.0
769 -160.0 113.0
770 -159.5 113.0
771 -195.5 139.0
772 -201.0 141.0
773 -163.5 115.0
774 -167.0 117.0
775 -166.0 115.0
776 -204.0 148.0
777 -198.5 142.0
778 -187.5 128.0
779 -196.0 139.0
780 -165.5 115.0
781 -195.5 140.0
782 -211.5 150.0
783 -195.0 133.0
784 -200.5 143.0
785 -166.0 116.0
786 -160.5 114.0
787 -198.0 143.0
788 -166.5 116.0
789 -199.5 143.0
790 -209.0 148.0
791 -198.5 143.0
792 -195.0 133.0
793 -169.0 118.0
794 -167.0 117.0
795 -166.5 116.0
796 -194.5 140.0
797 -197.0 140.0
798 -169.0 118.0
799 -181.5 124.0
800 -165.5 117.0
801 -198.5 142.0
802 -197.5 142.0
803 -166.0 116.0
804 -197.5 143.0
805 -179.0 122.0
806 -165.0 115.0
807 -195.5 140.0
808 -163.0 114.0
809 -159.0 113.0
810 -179.0 122.0
811 -167.0 117.0
812 -169.5 118.0
813 -199.5 143.0
814 -200.0 146.0
815 -194.5 141.0
816 -192.5 138.0
817 -203.5 144.0
818 -167.5 116.0
819 -198.5 142.0
820 -159.5 111.0
821 -164.5 115.0
822 -161.0 112.0
823 -160.0 114.0
824 -164.0 114.0
825 -160.5 113.0
826 -197.0 141.0
827 -160.5 113.0
828 -198.0 142.0
829 -163.0 114.0
830 -169.0 116.0
831 -207.0 149.0
832 -174.0 119.0
833 -193.5 139.0
834 -166.0 115.0
835 -159.0 112.0
836 -164.0 113.0
837 -160.5 112.0
838 -212.5 152.0
839 -163.0 115.0
840 -193.5 140.0
841 -193.0 138.0
842 -174.0 119.0
843 -208.5 149.0
844 -164.5 115.0
845 -163.5 114.0
846 -208.5 150.0
847 -165.0 112.0
848 -156.5 109.0
849 -195.0 139.0
850 -167.0 116.0
851 -163.5 112.0
852 -161.5 112.0
853 -161.0 112.0
854 -194.0 139.0
855 -158.5 113.0
856 -167.0 116.0
857 -160.5 112.0
858 -167.0 116.0
859 -197.5 143.0
860 -162.5 113.0
861 -216.0 155.0
862 -163.0 114.0
863 -218.5 158.0
864 -163.0 115.0
865 -163.0 115.0
866 -201.0 144.0
867 -162.0 113.0
868 -198.5 144.0
869 -166.0 114.0
870 -164.0 114.0
871 -163.0 114.0
872 -203.0 144.0
873 -204.5 144.0
874 -198.0 140.0
875 -207.0 147.0
876 -165.5 116.0
877 -163.5 114.0
878 -165.5 116.0
879 -162.0 115.0
880 -164.5 114.0
881 -167.0 115.0
882 -199.0 143.0
883 -196.0 141.0
884 -200.5 143.0
885 -198.5 144.0
886 -196.0 142.0
887 -200.0 144.0
888 -204.0 144.0
889 -163.5 115.0
890 -164.0 114.0
891 -164.0 114.0
892 -209.5 150.0
893 -210.0 150.0
894 -162.5 113.0
895 -196.5 140.0
896 -206.5 147.0
897 -198.0 143.0
898 -162.0 113.0
899 -162.0 113.0
900 -164.5 115.0
901 -162.5 115.0
902 -163.5 115.0
903 -164.0 114.0
904 -208.5 148.0
905 -162.0 114.0
906 -163.0 115.0
907 -208.5 148.0
908 -161.0 110.0
909 -162.0 112.0
910 -156.0 110.0
911 -194.5 139.0
912 -163.5 114.0
913 -164.5 112.0
914 -167.0 114.0
915 -164.5 114.0
916 -207.0 149.0
917 -161.0 110.0
918 -171.0 117.0
919 -161.5 114.0
920 -156.5 111.0
921 -196.0 141.0
922 -195.5 142.0
923 -200.5 145.0
924 -161.0 112.0
925 -161.0 112.0
926 -213.5 153.0
927 -208.0 147.0
928 -205.5 146.0
929 -171.0 117.0
930 -166.0 115.0
931 -211.5 150.0
932 -161.0 112.0
933 -196.5 142.0
934 -192.5 137.0
935 -163.5 114.0
936 -200.0 144.0
937 -199.0 144.0
938 -197.0 142.0
939 -200.5 142.0
940 -203.0 143.0
941 -161.0 113.0
942 -159.5 113.0
943 -196.0 140.0
944 -167.0 116.0
945 -160.0 114.0
946 -160.5 112.0
947 -162.0 113.0
948 -198.5 142.0
949 -161.5 113.0
950 -201.0 144.0
951 -204.5 144.0
952 -202.0 144.0
953 -196.0 143.0
954 -224.5 161.0
955 -167.5 116.0
956 -169.0 117.0
957 -168.5 117.0
958 -163.0 114.0
959 -166.0 115.0
960 -167.5 116.0
961 -159.5 112.0
962 -158.0 110.0
963 -159.5 111.0
964 -165.0 115.0
965 -218.5 156.0
966 -200.5 145.0
967 -167.5 114.0
968 -205.0 145.0
969 -162.5 114.0
970 -159.0 111.0
971 -204.0 145.0
972 -164.5 115.0
973 -169.5 118.0
974 -168.0 117.0
975 -205.0 151.0
976 -170.0 119.0
977 -210.0 151.0
978 -169.0 119.0
979 -167.5 118.0
980 -230.5 175.0
981 -199.0 144.0
982 -205.0 144.0
983 -206.5 148.0
984 -202.0 147.0
985 -207.5 147.0
986 -175.5 122.0
987 -173.5 121.0
988 -163.5 115.0
989 -168.5 118.0
990 -199.5 143.0
991 -169.5 118.0
992 -157.5 112.0
993 -231.5 177.0
994 -169.0 117.0
995 -165.0 116.0
996 -158.0 112.0
997 -231.5 177.0
998 -177.0 120.0
999 -209.5 150.0
